ASTA_ID;pre_raster;vuosi;F5m_sum;sum_total;canopy_per;Join_Count;TARGET_FID;JOIN_FID;OBJECTID_1;OBJECTID_2;objectid;forestused;declaratio;processing;declarat_1;declarat_2;declarat_3;standnumbe;standnum_1;area;maingroup;subgroup;fertilityc;soiltype;declarat_4;declarat_5;meanage;meandiamet;habitatcod;detailedha;otherhabit;cuttingpur;cuttingrea;regenerati;declsoilpr;declregene;habitatope;forestdama;completion;regensoilp;regenera_1;regenera_2;regenera_3;regenera_4;declarat_6;declarat_7;standarriv;standarr_1;regenera_5;datasource;creationti;updatetime;Shape_Leng;Shape_Area;Cutting_ye;ASTA_ID_1
2801;8576;2015;1707;1724;99,01392111370;1;1788;7227;3873316;3873314;18304418;1-2016-95947;;1;40;2;;2;0;0,50000000000;0;0;10;90;8;0;0;0,00000000000;0;0;0;3;8;0;510;103;0;0;0;0;0;0;0;0,00000000000;2016-11-04;1;2016-11-04;1;;0;2018-01-04;2018-01-04;299,79205679700;4730,83379241000;2016,00000000000;2801,00000000000
2795;8577;2015;1113;1128;98,67021276600;1;1786;7227;3873314;3873314;18304418;1-2016-95947;;1;40;2;;2;0;0,50000000000;0;0;10;90;8;0;0;0,00000000000;0;0;0;3;8;0;510;103;0;0;0;0;0;0;0;0,00000000000;2016-11-04;1;2016-11-04;1;;0;2018-01-04;2018-01-04;299,79205679700;4730,83379241000;2016,00000000000;2795,00000000000
2803;8578;2019;0;0;0,00000000000;1;1788;7229;3873316;3873316;18437564;1-2017-1569;;1;40;2;;2;0;0,50000000000;1;2;2;24;8;2;75;27,00000000000;0;0;0;3;8;0;510;103;0;0;0;0;0;0;0;0,00000000000;2017-01-04;2;2017-01-04;2;;0;2017-01-16;2017-01-16;342,00004537200;5955,83537893000;2017,00000000000;2803,00000000000
2799;8579;2019;0;0;0,00000000000;1;1787;7228;3873315;3873315;18273551;1-2016-90960;;1;40;2;;2;0;0,50000000000;0;0;2;24;0;0;0;0,00000000000;0;0;0;3;8;0;510;103;0;0;0;0;0;0;0;0,00000000000;2016-11-04;1;2016-11-04;1;;0;2016-11-15;2016-11-15;482,72335242800;7091,14062125000;2016,00000000000;2799,00000000000
2800;8580;2019;0;0;0,00000000000;1;1787;7229;3873315;3873316;18437564;1-2017-1569;;1;40;2;;2;0;0,50000000000;1;2;2;24;8;2;75;27,00000000000;0;0;0;3;8;0;510;103;0;0;0;0;0;0;0;0,00000000000;2017-01-04;2;2017-01-04;2;;0;2017-01-16;2017-01-16;342,00004537200;5955,83537893000;2017,00000000000;2800,00000000000
2798;8581;2019;0;0;0,00000000000;1;1787;7227;3873315;3873314;18304418;1-2016-95947;;1;40;2;;2;0;0,50000000000;0;0;10;90;8;0;0;0,00000000000;0;0;0;3;8;0;510;103;0;0;0;0;0;0;0;0,00000000000;2016-11-04;1;2016-11-04;1;;0;2018-01-04;2018-01-04;299,79205679700;4730,83379241000;2016,00000000000;2798,00000000000
2802;8582;2019;0;0;0,00000000000;1;1788;7228;3873316;3873315;18273551;1-2016-90960;;1;40;2;;2;0;0,50000000000;0;0;2;24;0;0;0;0,00000000000;0;0;0;3;8;0;510;103;0;0;0;0;0;0;0;0,00000000000;2016-11-04;1;2016-11-04;1;;0;2016-11-15;2016-11-15;482,72335242800;7091,14062125000;2016,00000000000;2802,00000000000
2797;8583;2019;0;0;0,00000000000;1;1786;7229;3873314;3873316;18437564;1-2017-1569;;1;40;2;;2;0;0,50000000000;1;2;2;24;8;2;75;27,00000000000;0;0;0;3;8;0;510;103;0;0;0;0;0;0;0;0,00000000000;2017-01-04;2;2017-01-04;2;;0;2017-01-16;2017-01-16;342,00004537200;5955,83537893000;2017,00000000000;2797,00000000000
2796;8584;2019;0;0;0,00000000000;1;1786;7228;3873314;3873315;18273551;1-2016-90960;;1;40;2;;2;0;0,50000000000;0;0;2;24;0;0;0;0,00000000000;0;0;0;3;8;0;510;103;0;0;0;0;0;0;0;0,00000000000;2016-11-04;1;2016-11-04;1;;0;2016-11-15;2016-11-15;482,72335242800;7091,14062125000;2016,00000000000;2796,00000000000
2801;8585;2019;0;0;0,00000000000;1;1788;7227;3873316;3873314;18304418;1-2016-95947;;1;40;2;;2;0;0,50000000000;0;0;10;90;8;0;0;0,00000000000;0;0;0;3;8;0;510;103;0;0;0;0;0;0;0;0,00000000000;2016-11-04;1;2016-11-04;1;;0;2018-01-04;2018-01-04;299,79205679700;4730,83379241000;2016,00000000000;2801,00000000000
2795;8586;2019;0;0;0,00000000000;1;1786;7227;3873314;3873314;18304418;1-2016-95947;;1;40;2;;2;0;0,50000000000;0;0;10;90;8;0;0;0,00000000000;0;0;0;3;8;0;510;103;0;0;0;0;0;0;0;0,00000000000;2016-11-04;1;2016-11-04;1;;0;2018-01-04;2018-01-04;299,79205679700;4730,83379241000;2016,00000000000;2795,00000000000
2820;8587;2009;2304;2885;79,86135181980;1;1797;7266;3885730;3885730;18892178;1-2017-64790;;1;40;2;;32;2;1,70000000000;1;1;3;0;6;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-18;2;2017-08-18;2;;0;2017-08-21;2017-08-21;645,00732652200;17124,55294990000;2017,00000000000;2820,00000000000
2814;8588;2009;206;287;71,77700348430;1;1795;7266;3885727;3885730;18892178;1-2017-64790;;1;40;2;;32;2;1,70000000000;1;1;3;0;6;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-18;2;2017-08-18;2;;0;2017-08-21;2017-08-21;645,00732652200;17124,55294990000;2017,00000000000;2814,00000000000
2804;8589;2009;1103;2226;49,55076370170;1;1789;7239;3875102;3875102;11575280;1-2014-109150;;1;50;0;;109;0;3,50000000000;1;1;3;20;8;2;86;22,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-11-28;2;2014-11-28;2;;0;2017-11-29;2017-11-29;916,43457829300;35319,78892850000;2014,00000000000;2804,00000000000
2812;8590;2009;206;287;71,77700348430;1;1795;7264;3885727;3885727;18908393;1-2017-66783;;2;40;2;;17;0;6,30000000000;1;1;3;0;8;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-24;2;2017-08-24;2;;0;2017-09-04;2017-09-04;1442,15999873000;63534,04614980000;2017,00000000000;2812,00000000000
2816;8591;2009;206;287;71,77700348430;1;1796;7265;3885728;3885728;19200808;1-2017-104296;;1;40;2;;17;0;6,30000000000;1;1;2;0;8;2;100;29,00000000000;0;0;0;3;5;0;511;302;0;1504;0;0;0;0;0;0,00000000000;2017-11-21;2;2017-11-21;2;;0;2017-12-02;2017-12-02;1442,15999873000;63534,04614980000;2017,00000000000;2816,00000000000
2819;8592;2009;2304;2885;79,86135181980;1;1797;7265;3885730;3885728;19200808;1-2017-104296;;1;40;2;;17;0;6,30000000000;1;1;2;0;8;2;100;29,00000000000;0;0;0;3;5;0;511;302;0;1504;0;0;0;0;0;0,00000000000;2017-11-21;2;2017-11-21;2;;0;2017-12-02;2017-12-02;1442,15999873000;63534,04614980000;2017,00000000000;2819,00000000000
2807;8593;2009;1103;2226;49,55076370170;1;1790;7240;3875103;3875103;16597820;1-2015-218880;;1;50;2;;109;0;3,50000000000;1;1;3;20;8;2;93;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2015-11-04;2;2015-11-04;2;;0;2018-11-05;2018-11-05;916,43483871400;35319,77405000000;2015,00000000000;2807,00000000000
2813;8594;2009;206;287;71,77700348430;1;1795;7265;3885727;3885728;19200808;1-2017-104296;;1;40;2;;17;0;6,30000000000;1;1;2;0;8;2;100;29,00000000000;0;0;0;3;5;0;511;302;0;1504;0;0;0;0;0;0,00000000000;2017-11-21;2;2017-11-21;2;;0;2017-12-02;2017-12-02;1442,15999873000;63534,04614980000;2017,00000000000;2813,00000000000
2818;8595;2009;2304;2885;79,86135181980;1;1797;7264;3885730;3885727;18908393;1-2017-66783;;2;40;2;;17;0;6,30000000000;1;1;3;0;8;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-24;2;2017-08-24;2;;0;2017-09-04;2017-09-04;1442,15999873000;63534,04614980000;2017,00000000000;2818,00000000000
2805;8596;2009;1103;2226;49,55076370170;1;1789;7240;3875102;3875103;16597820;1-2015-218880;;1;50;2;;109;0;3,50000000000;1;1;3;20;8;2;93;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2015-11-04;2;2015-11-04;2;;0;2018-11-05;2018-11-05;916,43483871400;35319,77405000000;2015,00000000000;2805,00000000000
2817;8597;2009;206;287;71,77700348430;1;1796;7266;3885728;3885730;18892178;1-2017-64790;;1;40;2;;32;2;1,70000000000;1;1;3;0;6;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-18;2;2017-08-18;2;;0;2017-08-21;2017-08-21;645,00732652200;17124,55294990000;2017,00000000000;2817,00000000000
2806;8598;2009;1103;2226;49,55076370170;1;1790;7239;3875103;3875102;11575280;1-2014-109150;;1;50;0;;109;0;3,50000000000;1;1;3;20;8;2;86;22,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-11-28;2;2014-11-28;2;;0;2017-11-29;2017-11-29;916,43457829300;35319,78892850000;2014,00000000000;2806,00000000000
2815;8599;2009;206;287;71,77700348430;1;1796;7264;3885728;3885727;18908393;1-2017-66783;;2;40;2;;17;0;6,30000000000;1;1;3;0;8;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-24;2;2017-08-24;2;;0;2017-09-04;2017-09-04;1442,15999873000;63534,04614980000;2017,00000000000;2815,00000000000
2820;8600;2018;2680;2874;93,24982602640;1;1797;7266;3885730;3885730;18892178;1-2017-64790;;1;40;2;;32;2;1,70000000000;1;1;3;0;6;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-18;2;2017-08-18;2;;0;2017-08-21;2017-08-21;645,00732652200;17124,55294990000;2017,00000000000;2820,00000000000
2814;8601;2018;249;289;86,15916955020;1;1795;7266;3885727;3885730;18892178;1-2017-64790;;1;40;2;;32;2;1,70000000000;1;1;3;0;6;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-18;2;2017-08-18;2;;0;2017-08-21;2017-08-21;645,00732652200;17124,55294990000;2017,00000000000;2814,00000000000
2804;8602;2018;1373;2310;59,43722943720;1;1789;7239;3875102;3875102;11575280;1-2014-109150;;1;50;0;;109;0;3,50000000000;1;1;3;20;8;2;86;22,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-11-28;2;2014-11-28;2;;0;2017-11-29;2017-11-29;916,43457829300;35319,78892850000;2014,00000000000;2804,00000000000
2812;8603;2018;249;289;86,15916955020;1;1795;7264;3885727;3885727;18908393;1-2017-66783;;2;40;2;;17;0;6,30000000000;1;1;3;0;8;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-24;2;2017-08-24;2;;0;2017-09-04;2017-09-04;1442,15999873000;63534,04614980000;2017,00000000000;2812,00000000000
2816;8604;2018;249;289;86,15916955020;1;1796;7265;3885728;3885728;19200808;1-2017-104296;;1;40;2;;17;0;6,30000000000;1;1;2;0;8;2;100;29,00000000000;0;0;0;3;5;0;511;302;0;1504;0;0;0;0;0;0,00000000000;2017-11-21;2;2017-11-21;2;;0;2017-12-02;2017-12-02;1442,15999873000;63534,04614980000;2017,00000000000;2816,00000000000
2819;8605;2018;2680;2874;93,24982602640;1;1797;7265;3885730;3885728;19200808;1-2017-104296;;1;40;2;;17;0;6,30000000000;1;1;2;0;8;2;100;29,00000000000;0;0;0;3;5;0;511;302;0;1504;0;0;0;0;0;0,00000000000;2017-11-21;2;2017-11-21;2;;0;2017-12-02;2017-12-02;1442,15999873000;63534,04614980000;2017,00000000000;2819,00000000000
2807;8606;2018;1373;2310;59,43722943720;1;1790;7240;3875103;3875103;16597820;1-2015-218880;;1;50;2;;109;0;3,50000000000;1;1;3;20;8;2;93;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2015-11-04;2;2015-11-04;2;;0;2018-11-05;2018-11-05;916,43483871400;35319,77405000000;2015,00000000000;2807,00000000000
2813;8607;2018;249;289;86,15916955020;1;1795;7265;3885727;3885728;19200808;1-2017-104296;;1;40;2;;17;0;6,30000000000;1;1;2;0;8;2;100;29,00000000000;0;0;0;3;5;0;511;302;0;1504;0;0;0;0;0;0,00000000000;2017-11-21;2;2017-11-21;2;;0;2017-12-02;2017-12-02;1442,15999873000;63534,04614980000;2017,00000000000;2813,00000000000
2818;8608;2018;2680;2874;93,24982602640;1;1797;7264;3885730;3885727;18908393;1-2017-66783;;2;40;2;;17;0;6,30000000000;1;1;3;0;8;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-24;2;2017-08-24;2;;0;2017-09-04;2017-09-04;1442,15999873000;63534,04614980000;2017,00000000000;2818,00000000000
2805;8609;2018;1373;2310;59,43722943720;1;1789;7240;3875102;3875103;16597820;1-2015-218880;;1;50;2;;109;0;3,50000000000;1;1;3;20;8;2;93;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2015-11-04;2;2015-11-04;2;;0;2018-11-05;2018-11-05;916,43483871400;35319,77405000000;2015,00000000000;2805,00000000000
2817;8610;2018;249;289;86,15916955020;1;1796;7266;3885728;3885730;18892178;1-2017-64790;;1;40;2;;32;2;1,70000000000;1;1;3;0;6;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-18;2;2017-08-18;2;;0;2017-08-21;2017-08-21;645,00732652200;17124,55294990000;2017,00000000000;2817,00000000000
2806;8611;2018;1373;2310;59,43722943720;1;1790;7239;3875103;3875102;11575280;1-2014-109150;;1;50;0;;109;0;3,50000000000;1;1;3;20;8;2;86;22,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-11-28;2;2014-11-28;2;;0;2017-11-29;2017-11-29;916,43457829300;35319,78892850000;2014,00000000000;2806,00000000000
2815;8612;2018;249;289;86,15916955020;1;1796;7264;3885728;3885727;18908393;1-2017-66783;;2;40;2;;17;0;6,30000000000;1;1;3;0;8;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-24;2;2017-08-24;2;;0;2017-09-04;2017-09-04;1442,15999873000;63534,04614980000;2017,00000000000;2815,00000000000
2808;8613;2009;230;257;89,49416342410;1;1791;7248;3877489;3877489;19129309;1-2017-94812;;1;40;2;;18;0;1,70000000000;1;2;3;60;8;2;84;23,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-11-01;2;2017-11-01;2;;0;2017-11-12;2017-11-12;914,25032024700;16890,25145000000;2017,00000000000;2808,00000000000
2808;8614;2018;50;228;21,92982456140;1;1791;7248;3877489;3877489;19129309;1-2017-94812;;1;40;2;;18;0;1,70000000000;1;2;3;60;8;2;84;23,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-11-01;2;2017-11-01;2;;0;2017-11-12;2017-11-12;914,25032024700;16890,25145000000;2017,00000000000;2808,00000000000
2809;8615;2009;1568;1812;86,53421633550;1;1792;7254;3880397;3880397;11391282;1-2013-110024;;1;50;0;;5;0;1,10000000000;1;1;3;20;8;2;90;27,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2013-11-29;2;2013-11-29;2;;0;2016-11-30;2016-11-30;439,22417281300;10949,62056540000;2013,00000000000;2809,00000000000
2809;8616;2018;354;1801;19,65574680730;1;1792;7254;3880397;3880397;11391282;1-2013-110024;;1;50;0;;5;0;1,10000000000;1;1;3;20;8;2;90;27,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2013-11-29;2;2013-11-29;2;;0;2016-11-30;2016-11-30;439,22417281300;10949,62056540000;2013,00000000000;2809,00000000000
2809;8617;2019;311;1685;18,45697329380;1;1792;7254;3880397;3880397;11391282;1-2013-110024;;1;50;0;;5;0;1,10000000000;1;1;3;20;8;2;90;27,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2013-11-29;2;2013-11-29;2;;0;2016-11-30;2016-11-30;439,22417281300;10949,62056540000;2013,00000000000;2809,00000000000
2811;8618;2009;1600;1887;84,79067302600;1;1794;7262;3885446;3885446;18328733;1-2016-99341;;1;40;2;;546;0;0,80000000000;1;1;2;20;7;2;53;25,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2016-11-22;2;2016-11-22;2;;0;2016-12-03;2016-12-03;429,10932516400;7888,32705002000;2016,00000000000;2811,00000000000
2810;8619;2009;134;135;99,25925925930;1;1793;7261;3885437;3885437;11330726;1-2013-38056;;1;50;0;;466;0;0,50000000000;1;1;2;20;8;2;80;23,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2013-01-11;2;2013-01-11;2;;0;2015-06-05;2015-06-05;451,59305876900;6830,58500906000;2013,00000000000;2810,00000000000
2811;8620;2018;208;1864;11,15879828330;1;1794;7262;3885446;3885446;18328733;1-2016-99341;;1;40;2;;546;0;0,80000000000;1;1;2;20;7;2;53;25,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2016-11-22;2;2016-11-22;2;;0;2016-12-03;2016-12-03;429,10932516400;7888,32705002000;2016,00000000000;2811,00000000000
2810;8621;2018;58;131;44,27480916030;1;1793;7261;3885437;3885437;11330726;1-2013-38056;;1;50;0;;466;0;0,50000000000;1;1;2;20;8;2;80;23,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2013-01-11;2;2013-01-11;2;;0;2015-06-05;2015-06-05;451,59305876900;6830,58500906000;2013,00000000000;2810,00000000000
2811;8622;2021;0;0;0,00000000000;1;1794;7262;3885446;3885446;18328733;1-2016-99341;;1;40;2;;546;0;0,80000000000;1;1;2;20;7;2;53;25,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2016-11-22;2;2016-11-22;2;;0;2016-12-03;2016-12-03;429,10932516400;7888,32705002000;2016,00000000000;2811,00000000000
2810;8623;2021;0;0;0,00000000000;1;1793;7261;3885437;3885437;11330726;1-2013-38056;;1;50;0;;466;0;0,50000000000;1;1;2;20;8;2;80;23,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2013-01-11;2;2013-01-11;2;;0;2015-06-05;2015-06-05;451,59305876900;6830,58500906000;2013,00000000000;2810,00000000000
2820;8624;2016;2668;2878;92,70326615710;1;1797;7266;3885730;3885730;18892178;1-2017-64790;;1;40;2;;32;2;1,70000000000;1;1;3;0;6;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-18;2;2017-08-18;2;;0;2017-08-21;2017-08-21;645,00732652200;17124,55294990000;2017,00000000000;2820,00000000000
2814;8625;2016;239;284;84,15492957750;1;1795;7266;3885727;3885730;18892178;1-2017-64790;;1;40;2;;32;2;1,70000000000;1;1;3;0;6;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-18;2;2017-08-18;2;;0;2017-08-21;2017-08-21;645,00732652200;17124,55294990000;2017,00000000000;2814,00000000000
2816;8626;2016;239;284;84,15492957750;1;1796;7265;3885728;3885728;19200808;1-2017-104296;;1;40;2;;17;0;6,30000000000;1;1;2;0;8;2;100;29,00000000000;0;0;0;3;5;0;511;302;0;1504;0;0;0;0;0;0,00000000000;2017-11-21;2;2017-11-21;2;;0;2017-12-02;2017-12-02;1442,15999873000;63534,04614980000;2017,00000000000;2816,00000000000
2812;8627;2016;239;284;84,15492957750;1;1795;7264;3885727;3885727;18908393;1-2017-66783;;2;40;2;;17;0;6,30000000000;1;1;3;0;8;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-24;2;2017-08-24;2;;0;2017-09-04;2017-09-04;1442,15999873000;63534,04614980000;2017,00000000000;2812,00000000000
2819;8628;2016;2668;2878;92,70326615710;1;1797;7265;3885730;3885728;19200808;1-2017-104296;;1;40;2;;17;0;6,30000000000;1;1;2;0;8;2;100;29,00000000000;0;0;0;3;5;0;511;302;0;1504;0;0;0;0;0;0,00000000000;2017-11-21;2;2017-11-21;2;;0;2017-12-02;2017-12-02;1442,15999873000;63534,04614980000;2017,00000000000;2819,00000000000
2813;8629;2016;239;284;84,15492957750;1;1795;7265;3885727;3885728;19200808;1-2017-104296;;1;40;2;;17;0;6,30000000000;1;1;2;0;8;2;100;29,00000000000;0;0;0;3;5;0;511;302;0;1504;0;0;0;0;0;0,00000000000;2017-11-21;2;2017-11-21;2;;0;2017-12-02;2017-12-02;1442,15999873000;63534,04614980000;2017,00000000000;2813,00000000000
2818;8630;2016;2668;2878;92,70326615710;1;1797;7264;3885730;3885727;18908393;1-2017-66783;;2;40;2;;17;0;6,30000000000;1;1;3;0;8;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-24;2;2017-08-24;2;;0;2017-09-04;2017-09-04;1442,15999873000;63534,04614980000;2017,00000000000;2818,00000000000
2817;8631;2016;239;284;84,15492957750;1;1796;7266;3885728;3885730;18892178;1-2017-64790;;1;40;2;;32;2;1,70000000000;1;1;3;0;6;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-18;2;2017-08-18;2;;0;2017-08-21;2017-08-21;645,00732652200;17124,55294990000;2017,00000000000;2817,00000000000
2815;8632;2016;239;284;84,15492957750;1;1796;7264;3885728;3885727;18908393;1-2017-66783;;2;40;2;;17;0;6,30000000000;1;1;3;0;8;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;1504;0;0;0;0;0;0,00000000000;2017-08-24;2;2017-08-24;2;;0;2017-09-04;2017-09-04;1442,15999873000;63534,04614980000;2017,00000000000;2815,00000000000
2821;8633;2010;759;915;82,95081967210;1;1798;7268;3886534;3886534;12539553;1-2015-142074;;1;50;0;;1;0;0,20000000000;0;0;0;0;8;0;0;0,00000000000;0;0;0;3;5;0;523;303;0;0;0;0;0;0;0;0,00000000000;2015-03-23;1;2015-03-23;1;;0;2018-03-24;2018-03-24;242,09160605700;1400,53619791000;2015,00000000000;2821,00000000000
2821;8634;2016;910;1006;90,45725646120;1;1798;7268;3886534;3886534;12539553;1-2015-142074;;1;50;0;;1;0;0,20000000000;0;0;0;0;8;0;0;0,00000000000;0;0;0;3;5;0;523;303;0;0;0;0;0;0;0;0,00000000000;2015-03-23;1;2015-03-23;1;;0;2018-03-24;2018-03-24;242,09160605700;1400,53619791000;2015,00000000000;2821,00000000000
2822;8635;2016;1148;1264;90,82278481010;1;1799;7275;3887843;3887843;18847514;1-2017-59304;;2;40;2;;6;0;1,70000000000;0;0;3;10;8;2;0;0,00000000000;0;0;0;3;5;0;500;104;0;0;0;0;0;0;0;0,00000000000;2017-07-26;2;2017-07-26;2;;0;2017-08-06;2017-08-06;1114,34513990000;15803,28750590000;2017,00000000000;2822,00000000000
2824;8636;2010;1835;1945;94,34447300770;1;1801;7284;3888721;3888721;19253786;1-2017-110440;;3;40;2;;61;0;0,20000000000;1;1;2;70;7;2;55;25,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2017-12-05;2;2017-12-05;2;;0;2017-12-16;2017-12-16;357,75892570600;2154,70894997000;2017,00000000000;2824,00000000000
2824;8637;2015;1668;1944;85,80246913580;1;1801;7284;3888721;3888721;19253786;1-2017-110440;;3;40;2;;61;0;0,20000000000;1;1;2;70;7;2;55;25,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2017-12-05;2;2017-12-05;2;;0;2017-12-16;2017-12-16;357,75892570600;2154,70894997000;2017,00000000000;2824,00000000000
2824;8638;2016;1753;1940;90,36082474230;1;1801;7284;3888721;3888721;19253786;1-2017-110440;;3;40;2;;61;0;0,20000000000;1;1;2;70;7;2;55;25,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2017-12-05;2;2017-12-05;2;;0;2017-12-16;2017-12-16;357,75892570600;2154,70894997000;2017,00000000000;2824,00000000000
2832;8639;2011;271;590;45,93220338980;1;1806;7305;3936728;3936728;0;1-2014-180850;;1;50;0;;29;0;0,29000000000;1;2;3;60;8;4;90;27,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-12-03;2;2014-12-03;2;;0;2017-12-04;2017-12-04;255,07046385800;2874,19031407000;2014,00000000000;2832,00000000000
2830;8640;2011;0;0;0,00000000000;1;1805;7305;3936722;3936728;0;1-2014-180850;;1;50;0;;29;0;0,29000000000;1;2;3;60;8;4;90;27,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-12-03;2;2014-12-03;2;;0;2017-12-04;2017-12-04;255,07046385800;2874,19031407000;2014,00000000000;2830,00000000000
2828;8641;2011;1571;2015;77,96526054590;1;1804;7303;3936690;3936690;0;1-2016-5011;;1;40;2;;1;0;2,52000000000;0;0;3;60;8;1;70;25,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-01-14;2;2016-01-14;2;;0;2016-01-25;2016-01-25;1387,70294308000;25214,58297340000;2016,00000000000;2828,00000000000
2831;8642;2011;271;590;45,93220338980;1;1806;7304;3936728;3936722;0;1-2014-180850;;1;50;0;;28;0;0,64000000000;1;2;3;60;8;2;96;29,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-12-03;2;2014-12-03;2;;0;2017-12-04;2017-12-04;373,96049089100;6385,85158712000;2014,00000000000;2831,00000000000
2829;8643;2011;0;0;0,00000000000;1;1805;7304;3936722;3936722;0;1-2014-180850;;1;50;0;;28;0;0,64000000000;1;2;3;60;8;2;96;29,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-12-03;2;2014-12-03;2;;0;2017-12-04;2017-12-04;373,96049089100;6385,85158712000;2014,00000000000;2829,00000000000
2832;8644;2019;787;2161;36,41832484960;1;1806;7305;3936728;3936728;0;1-2014-180850;;1;50;0;;29;0;0,29000000000;1;2;3;60;8;4;90;27,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-12-03;2;2014-12-03;2;;0;2017-12-04;2017-12-04;255,07046385800;2874,19031407000;2014,00000000000;2832,00000000000
2830;8645;2019;0;2;0,00000000000;1;1805;7305;3936722;3936728;0;1-2014-180850;;1;50;0;;29;0;0,29000000000;1;2;3;60;8;4;90;27,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-12-03;2;2014-12-03;2;;0;2017-12-04;2017-12-04;255,07046385800;2874,19031407000;2014,00000000000;2830,00000000000
2828;8646;2019;2728;6857;39,78416217000;1;1804;7303;3936690;3936690;0;1-2016-5011;;1;40;2;;1;0;2,52000000000;0;0;3;60;8;1;70;25,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-01-14;2;2016-01-14;2;;0;2016-01-25;2016-01-25;1387,70294308000;25214,58297340000;2016,00000000000;2828,00000000000
